venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Seats2meet Utrecht,"Seats2meet Utrecht, Moreelsepark 65, 3511 EP, Utrecht",Netherlands,52.089092462519865, 5.113376595973111,"November 25 - 26, 2024",9:30 - 17:00 CET,2024-11-24T23:00:00Z,2024-11-25T23:00:00Z,"Sven van der Burg, Sander van Rijn, Claire Donelly, Carsten Schnober",,ds,ds-intermediate-python,Intermediate Research Software Development with Python,2024-11-25-ds-intermediate-python-TNO,NA
